,user_id,item_indices_seq,review_titles_seq,review_texts_seq,ratings_seq,helpful_votes_seq,verified_seq
149,AE2BZAGC2PX6SNXUZITXYNKF35IA,[541],['Windows 10 S'],"[""The computer worked fine EXCEPT for the Windows 10 S operating system (OS).  I specifically ordered that particular computer because the description said it had the standard Windows 10 operating system.  However when it arrived, I found it had Windows 10 S.  It was for a gift so I didn't have time to return it.  A computer with Windows 10 S cam ONLY download and/or install programs (apps) from Microsoft which is VERY frustrating.  There is a way to get a computer out of the S mode, but it is a several step process.""]",[4],[2],[1]
150,AE2C73HXIC6IYUKX455KDVACUKBQ,[89],['Very Slow compared with the previous system'],['I tried the new system for reload my Amazon account ........ normally in less than 5-10 minutes it is done ... but since the new module was put in place it took almost 2 hours to reload my account with charge to my credit card. It never happened before. Somewhat disappointed !!!!'],[3],[1],[1]
151,AE2CCGPWF5AKXPGEFBRP3J54ZJTA,[541],"[""It's a gift card....""]","[""Yup, no issues, it's a gift card...""]",[5],[0],[1]
152,AE2CDDYR7AI73LJQQJYJ2VWNWMEQ,[138],['Five Stars'],['Came on time with the right amount.'],[5],[0],[0]
153,AE2CIFGR7SYI5WAEI6DCFRYCOS5Q,[89],['Muy bueno!!!'],['Una buena forma de ir como ahorrando!!!'],[5],[1],[1]
154,AE2CLP45OPNE6CZWKD4BKDDG6AXA,[101],"[""Can't screw this gift up!""]",['Easy peazy!'],[5],[0],[1]
155,AE2CMMSDNDG2EGFUSM2GDMM5LTXQ,[541],['Five Stars'],['Easy to use and reuse.'],[5],[0],[1]
156,AE2CN23J2MVKMDRP4P3Z6STNVQUA,[135],['My Sister was so happy!'],['The gift was delivered satisfactorily and my sister was so so happy 😊! Thank you.'],[5],[0],[1]
157,AE2CNQTGJRJBNBHXD6VE7GVBGZXA,[541],['great'],"[""don't have to keep using my credit card""]",[5],[0],[1]
158,AE2CPWW4KIQVE7A4JAD6RWZOQ26A,[465],['Perfect Easter gift'],"[""Perfect Easter gift - it can be turned into anything Amazon sells. It's just like cash, but much more fun to give (and receive).""]",[5],[0],[1]
159,AE2CQ7ZBJVOQLBYWJIW74A25X6WA,[541],['Five Stars'],['Good product. Thanks.'],[5],[0],[1]
160,AE2CQX6JMKS4HAKLAFJW6K3GQEEQ,[450],['perfect gift'],['got there fast and had no problem with recipient using it'],[5],[0],[1]
161,AE2CQYCQGGO7IOYOLXL2PVUDUISA,[541],['Giveaway'],"['$10 extra when I reload my card ,can’t resist.']",[5],[0],[1]
162,AE2CRC5AT4WYVVW4CUYQLSXR4POQ,[541],['Satisfied customer'],['Convenient and funds were available right away.'],[5],[0],[1]
163,AE2CTC3YNHGSDFX4IMHYHTOPAGOQ,[541],['Five Stars'],['Thanks'],[5],[0],[1]
164,AE2CVDJJ76FSSKE6JDS7U2XUGHLA,[135],['Five Stars'],['Fast shipping and great product'],[5],[0],[1]
165,AE2CXJX6OM6N7QGSGVNYN3GOQGIQ,[143],['Four Stars'],['I wish it would have been in a Christmas tin'],[4],[0],[1]
166,AE2CY6J3M4GOQTY3PGA6G2DIIWBA,[991],['Five Stars'],['Easy way to send a gift card.'],[5],[0],[1]
167,AE2CYNBMGUXV3IHXONODWGC3TOHA,[541],['Entrega inmediata'],['Fondos recibidos de forma inmediata'],[5],[0],[1]
168,AE2CZPZFDAJIN7JIKXDFCHKMP4KQ,[541],['Was pretty ok/ good'],['I liked the process'],[4],[0],[1]
169,AE2D6CPWGFIJUD5RW3HB2D4KQSLA,[541],['Five Stars'],['Can’t get easier than this!'],[5],[0],[1]
170,AE2D6RNXYNATLURL4F6RANNRRKDA,[541],['Easy to reload funds'],['smooth and easy to reload money to my account'],[5],[0],[1]
171,AE2D7XNENRLNBB42MNOXGYMO4YPA,[541],['Five Stars'],['Excellent!'],[5],[0],[1]
172,AE2DA65GDWBGGBPISL6CVH4LWQNA,[758],['Worst Price Vs. Value - 15.95$ giftcard - for the price of 34.5$ !??!?!?'],"[""Ordered it, wasn't aware for this 'special deal'..<br /><br />Apparently those ordinary looking gifcards are as valuable as dinosaurs artifacts..<br /><br />Very disappointing indeed.""]",[1],[0],[1]
173,AE2DIZKFUW25XWIUS3JS3N6TWCDQ,[541],['Gift card'],['Very easy to navigate and reload'],[5],[1],[1]
174,AE2DIZWUFHINWVV4JX5GDYJCDM5A,[541],['Good way to add balance in gift cards'],['Good way to add balance in gift cards!'],[5],[0],[1]
175,AE2DMTFCCI42YBQI6KZO23GAM6CA,[541],['Beats going to the store'],['Very convenient and easy to use.'],[5],[0],[1]
176,AE2DNKBBHHGZTWFQDPHZNZAB3U5Q,[89],['Fast. Easy to use. Accurate.'],"[""Amazon Reload is very easy to use. I haven't had any issues using this service. Quick and convenient.""]",[5],[0],[1]
177,AE2DOBTBRIMRHQ44WUX6345QSB2A,[269],"['Declined, even after registering']","[""Card was declined, and can't get a real person on the phone""]",[1],[1],[1]
178,AE2DPVWYBONSPHIZILEWNEESJQJQ,[541],['No $5 promotion as advertised initially but fixed quickly!'],['Saw the $5 promotion if you added $100.  No $5 promotion as advertised. Not sure what happened. (see comment below)'],[5],[0],[0]
179,AE2DRG7KTNMNGEABBPHK5PKZZCQQ,[89],"[""It's okay""]",['Just cool'],[5],[0],[1]
180,AE2DSXQ64RYT6YEQL5E2SGYPW6MA,[541],['Convenient'],['Convenient and easy to use'],[5],[0],[1]
181,AE2DVHXVLX2BVTVUTVLXE5GSJZ5Q,[541],['Worked out well'],"[""This worked out very well. I received a gift card from someone (not an Amazon card), spent part of it, checked the balance and deposited that balance in my Amazon account. Here's the method I used: installed the card on Amazon as a payment alternative; transferred the balance on that card into my Amazon account, using the card as a payment source; after the amount had been credited to my account removed the now-worthless card as a payment alternative.<br /><br />I frequently get gift credit cards from people, so I'll use this method in the future.""]",[5],[1],[1]
182,AE2DVUIFDNZUFLNXTPRVCSCHBLFA,[211],['Great item!'],['Great item!'],[5],[0],[1]
183,AE2DWPX76MKDDV6JX5LQIK6AAOWA,[541],['Good'],['Works great!!!'],[5],[0],[1]
184,AE2DXNDONRED6R767EZZSEUR5DMQ,[101],['Cute box'],['A lovely gift box. It looks smaller than I thought . but The tiny size brings a cute look. Would surely buy again .'],[5],[0],[1]
185,AE2DZE6K3RJ2KNH4NIHDY2FHTYZA,[541],['Great'],['Easy and fast.'],[5],[0],[1]
186,AE2DZH65CXZHE6UNT4UKRQGK352A,[521],['They are cute and our employees love them.'],['The gift cards were just as I expected.  They are cute and our employees love them.'],[5],[0],[1]
187,AE2E3P5VMYWV42XVTWXGJLPH3OUA,[373],"[""Can't beat this!""]","[""You really can't beat this!  You want to send a (say) $50 amazon gift card to a friend for some occasion.  Amazon expedites the shipment and delivery, encloses it in a nice package, and you pay no additional charges!<br /><br />I've gotten lazy over the years (or perhaps smarter?) - instead of shopping or puzzling over gifts it is easier to send an Amazon gift card and let the recipient choose what they want.""]",[5],[40],[1]
188,AE2E5B2PMQKWGNQXNICE74LAJEPQ,[541],['easy to link e gift card to my account'],['Easy to link gift card to my account and ready to use!'],[5],[0],[1]
189,AE2E64KDIEMQOAH366GJQVCVXIWA,[89],['Why?'],"['Why would i continue to add funds to something that i get no perks from. Might as well just keep it in my bank, and use that card.  Atleast give a discount for people who do the reload monthly.. or even an extra few dollars per 50 loaded..']",[1],[0],[0]
190,AE2E65XFX6HZNW5ZLIXFURPAWNNQ,[269],['Love it !'],['I didn’t t know what to give my sister in law for her birthday. AnD this was fast and easy !'],[5],[0],[1]
191,AE2EAT3T2POU5BSZ46FHK4NFVQPQ,[541],['Five Stars'],"[""It's an awesome way to gift someone!""]",[5],[0],[1]
192,AE2EAYSIPKA6PQUABAUEIHXY6MCQ,[101],['Easy'],['Gift card'],[5],[0],[1]
193,AE2EC6PO2SENK5PXMB55HETLUUKA,[101],['Super cute packaging'],['This is great for those picky people that you have no idea what to buy them.  I love how they package them so nicely too!'],[5],[0],[1]
194,AE2ECK6FISDWEOPU4DWEAYWRROAA,[688],"['Comfy, Cute Socks for Free — Why Not?']","['The socks are surprisingly well-made and comfortable. As others have noted, they cost about $12 separately. So you’re getting a freebie pair of $12 socks, which isn’t bad on its face. Amazon needs to offer its gift cards with more freebies included!<br /><br />Highly recommended.']",[5],[1],[1]
195,AE2ECZRFKBQQJZTYU63N6JJMSWEA,[97],['Five Stars'],['Nice little tin holding giftcard.'],[5],[0],[1]
196,AE2EDWWLXGIRPQ76RKVCE3U52NZA,[737],"['Easy, fast, perfect gift giving!']","['Perfect for many occasions, but as I needed 3 graduation gifts this was a perfect solution. Arrived on time, perfect gift box ready to give.<br />Will use for many needs in the future.']",[5],[0],[1]
197,AE2EEXCTJMAH3KHC2T7KFGGA6CRA,[541],['Handy card!'],['I like that I can add money to this card and use it whenever I need it for Amazon. Im always ordering things from Amazon so to minimize the use of my bank card is great.'],[5],[0],[1]
198,AE2EFX5LS2ZAAOGRZM7RS34HXTLQ,[541],['Five Stars'],['as expected'],[5],[0],[1]
199,AE2EFZFLKGYW5K46KCPPWV3EKXYQ,[1007],['Great packaging.'],['I ordered this for my granddaughter and she was so impressed by the way the gift card was presented in this package.  She said she was saving it for her memory scrapbook.'],[5],[0],[1]
200,AE2EOBFO7VZXGJLX53VOWIDUFWXA,[541],['It works perfectly fine snd fast.'],['Just perfect. works perfectly fine'],[5],[0],[1]
201,AE2EOFL2DKUCJGT76CXKOTOM3D6Q,"[541, 101]","['Love spending this way', 'Bought for my aunt']","[""Its a wonderful way to continue to add money on your account so when you have a big purchase; you can apply the card.  Don't use your credit card!!"", 'She loved it.']","[5, 5]","[0, 0]","[1, 1]"
202,AE2EOGS4RAWP7FAKQW6AZIDBMDRA,[387],['Good product'],['Somehow it got lost in they replaced it for me they were awesome about it'],[5],[0],[1]
203,AE2EPSWSOPJYX5WO7BEPUX42HK3A,[541],['Love the Gift Card Reload!'],['I had 2 gifts cards left with under $5.00 each.  What a pain to use!  Then I found out from my husband that I could just load the balances onto an Amazon girt card!  Easy peasy! Will always do that now.  Amazon automatically took all purchases off the gift card before adding the remainder purchase amount to my charge card.  Love this feature.  Sorry it took me so long to find out about it.'],[5],[1],[1]
204,AE2EWYLN3E6SXR3OI3TEZVFDQ3PA,[541],['Reload to buy more.'],['Very convenient. Easy to use. Great way to use up used gift cards.'],[5],[0],[1]
205,AE2EWZIHDMP6RTIWEZ6OEAY42FSA,[541],['Amazon not good'],['Taking way too long for processing.'],[1],[0],[0]
206,AE2EYDO6EFET5IR5JPWEV6AGDWKQ,[163],['such a deal'],['love that the gift cards already came in a regular card so you didnt have to buy anything them and the were not cheap and flimsy cards. they were great.'],[5],[1],[1]
207,AE2EZ7VXZHZDGIHTE3IYCHE3YCSQ,[541],['Four Stars'],"['Good to have a bonus with the reload, but 5% seems a bit low!']",[4],[1],[1]
208,AE2EZABDZ5MXLXTKSPHHUQFC6TSA,[89],['Nice to have.'],['Used the Amazon Reload due to the1!0.00 credit which gave me $110.00. Easy to use ands now it automatically pulls from there as I make purchases.'],[5],[0],[1]
209,AE2F2OZ5TKUXMWUKFTNM3WJ2DLIA,[541],['Five Stars'],['Espectacular!!'],[5],[0],[1]
210,AE2F2RZ6VPR46X6ASQPO3ALGL3VQ,[89],['Easy'],['Easy to do'],[5],[0],[1]
211,AE2F4UXQGPZIP7UUUGYOFGWXWNYA,[89],['Offered for prime day'],"['I was so excited that this was offered for the prime day a reload you were to get a $10 credit. I took advantage and decided to do the reload, and never received my credit. Disappointed, to say the least.']",[3],[0],[1]
212,AE2FCIJCXFKYCGUIYJKLTWHCGQPQ,[135],['Happy with my purchase'],['Easy for gifting. Can’t go wrong with money.'],[5],[0],[1]
213,AE2FDBBFZ56INXCSWO66QHPPLSHQ,[541],['Five Stars'],['Vary easy to use'],[5],[0],[1]
214,AE2FHTIPKMSZT7RVR5W7H5IFKXRQ,[89],['Purchase power'],['Great to have on hand when is low'],[4],[0],[1]
215,AE2FJECIQ63HQZ35TAY3VI4YCBBA,[541],['Easy to use'],['Love it'],[5],[0],[1]
216,AE2FLWKQNJEDEFNWSECSR2IF67MQ,[389],['They are gift cards'],"['They are gift cards and they work.  I like having a few of these around.  I know it is kind of a waste of plastic, but a plastic card seems to imply more thought than a printed code.']",[5],[0],[1]
217,AE2FMEJVX3ZY53ZT7S4NTR77U6GA,[541],['Great gift'],['Makes shopping easier by having it on my account'],[5],[0],[1]
218,AE2FMICI5Z3ZQ4EDAFIQ45HKO4UQ,[465],['Five Stars'],['item arrived on time and was redeemed quickly'],[5],[0],[1]
219,AE2FMMCVAZX4S7K45KXGD2OJRB7A,[503],['... bought these for Nurse’s Week gifts and the Nurses loved them! So adorable'],['I bought these for Nurse’s Week gifts and the Nurses loved them! So adorable!'],[5],[0],[0]
220,AE2FNYHJHISTUYPLKAJTI7PYBTXQ,[101],['Nice'],['Cute boxes'],[5],[0],[1]
221,AE2FOWUFGHJHMI3TFPVM7SYWQSMQ,[541],['Three Stars'],['ok'],[3],[1],[1]
222,AE2FSZZ3ILVTCZD55ECUHG3FTI6Q,[292],['Four Stars'],['Love the Olive Garden - food is always the same great quality!'],[4],[1],[1]
223,AE2FUG6L5OPGR6VBYCN6SRLRXG4A,[541],['A+++'],['Good deal'],[5],[0],[1]
224,AE2FVZJMXSQZYGK6O364HGUW4SQA,"[269, 135]","['Excellent', 'Excellent']","['Excellent', 'Excellent']","[5, 5]","[0, 0]","[1, 1]"
225,AE2FWBV6VGLX2YFFU5V6AT2CXE5A,[541],['Grear'],['Gift cards are great'],[5],[0],[1]
226,AE2FXVITMS5WEBCCJBO6Y2ZOLD2Q,[873],['Fantastic & easy to use'],"['I will reorder . Fantastic & easy to use, thank you']",[5],[0],[1]
227,AE2G26XMWBPTTXUIA7PJNKONVDQA,[989],['Five Stars'],['Just as described and will purchase from again! :)'],[5],[0],[1]
228,AE2G2YHVUTIRXYAWWFKHVHQOPBHQ,[541],['Five Stars'],['Loved it.'],[5],[0],[1]
229,AE2G4SKTBEX5NNAAHCCFBXVG3ZLQ,[142],['Na'],['Easy to use'],[5],[0],[1]
230,AE2G5Q226WCWRDTYQOM6GY4TAH5Q,[541],['Five Stars'],['easy and fast'],[5],[0],[1]
231,AE2G6CUID2Y2KYPNWJWWNK2IGC5Q,[411],['Gift cards'],['Loved the Holiday pictures on the gift card.  Would be nice to improve on choices next year.<br />For information and constructive help. Thanks'],[5],[0],[1]
232,AE2G7FJ2GVSMIPYCLSYQPMKVT3NA,[135],['Garbage'],['Bought this 100 card for my daughter for Christmas and basically came in already redeemed and she/we have had nothing but problems being reimbursed …if I could give zero stars I would…..buyer beware'],[1],[3],[1]
233,AE2GC7CZHNFFT5T7XCFYCIIXXHLQ,[143],['Five Stars'],['Happy'],[5],[0],[1]
234,AE2GDT7V4J3I3QLVCPXEVRT4TOQA,[541],['solid'],['it exceeded my expectations'],[5],[0],[1]
235,AE2GGXPHPKPWLDYHW5O7RKIFYWNA,[250],['Five Stars'],['AAAAA+++++'],[5],[0],[1]
236,AE2GHZGBZAU4UR7KQZBT5QQB53HA,[344],['Amazon gift card with gift box'],['Good presentation'],[5],[0],[1]
237,AE2GKNYIFOG577RWWAATBHDQV7VA,[269],['Great Gifts'],['These gift cards were a hit.  Everyone loved them.  Great for youth. Loved the style. Easy to purchase no hassles.'],[5],[0],[1]
238,AE2GOPFFBEPH6ZRJXYBG3VWQBCLQ,[830],['Five Stars'],['Gift card worked!'],[5],[0],[1]
239,AE2GSLTYINWOR2LAXBL4UNSQ2MRQ,[541],['Simple to use'],['This was very simple and quick to do. Depending on the amount they may offer an additional $10 credit for purchasing the reload.'],[5],[0],[1]
240,AE2GVKNG6Q2CIF2QULZM65TB6T3Q,[737],['Five Stars'],['On time and nice box'],[5],[0],[1]
241,AE2GY3WLF2ZXDAAYHVF2QVYIPGPA,[142],['Perfect way to get funds to loved ones'],['Perfect to get money to your child in college when needed in a hurry.'],[5],[0],[1]
242,AE2GYC7PEJULZIPIZ75N2PGOFTDQ,[248],['Very Nice'],['A very nice gift'],[5],[0],[1]
243,AE2GYFQBZTSTB7DZWYUWFLZLCM6Q,[541],['Five Stars'],['putting my money in another place of money'],[5],[0],[1]
244,AE2GYIOEW7WONM6D7PL5ERSXPNAA,[541],['Do not give it as a gift card. Use it as a discount card for yourself!'],"['I got a discount and used it to buy stuff cheaper.<br />Hmm, can I do that again? I will have to look and see…<br />Oh, looks like I can! 2%. Combined with 4% cash back on my (non Amazon) credit card, that means a 6% discount on purchases.<br />I should have reloaded before I just bought a bunch more stuff after I used up the first one… :-(']",[5],[0],[1]
245,AE2GZYIHR7J5P2RXNBGICKOVK6LA,[418],['Great as stocking stuffers or party favors'],['Great as birthday party favors. Most b-day party favors my toddler son gets are quite useless. Every kid likes something different. The Amazon card gives them a choice. Everyone loves them.'],[5],[0],[1]
246,AE2H54WP2XYMAQDMWCUI3KXX63CQ,[89],['Simple'],['Adding a gift card credit'],[5],[0],[1]
247,AE2H5GJJ65QJWTSAB2TOT5PYBGEA,[127],['Five Stars'],['Great experience.'],[5],[0],[1]
248,AE2H5NVZI2G5N2GG73HYBCDQKV5Q,[541],['Simple to use and easy to reload'],"['I received a gift card for Christmas and needless to say, it emptied fast. It was really quick and easy to reload and it’s nice having a residual balance that you can apply to your next purchase if you don’t use it all the first time around.']",[5],[0],[1]
249,AE2H6LBGJX3V6FA5RR2JYN4CPXIQ,[541],['It works'],['It works'],[5],[0],[1]
250,AE2H7XTVAQP7RCZTKADJZLHAQZZA,[67],['Helps Me Be A Great Aunt!'],"[""I have 14 niblings and it's often hard to find personalized gifts on time for their birthdays/big events. It's so nice to have these on hand to load up and toss into a card. They look nicer than the printed out gift certificates, which I feel screams &#34;I got this at the last second.&#34; At least these make it look like I prepared, even if it was last minute!""]",[5],[0],[1]
251,AE2HAPKCXSU2ZCHEFXPKECHB2SEA,[541],['Balance reload timetable'],['Would like to have my balance reloaded as soon I want to reload. Don’t like to wait an hour or something like that. I don’t know why I have to wait that long sometime otherwise you are a good company!'],[5],[0],[1]
252,AE2HAXP4EANSHLERK2SNJITZ4HCA,[541],['It worked.'],"['This is an amazon gift card balance reload. No idea what there is to review, but Amazon has asked that I review it. It worked well.']",[5],[1],[1]
253,AE2HEKWEFKG72CSQ2OVM7GPGKZLQ,[965],['Adorable'],['Cute gift'],[5],[1],[1]
